### 文件开始 ###
# compare select task
# standard
# saber implementation
# try time standard optimized unit (ms)
# ========================
1 62 342 900
2 394 338 400
3 395 297 400
4 384 302 400
5 397 298 400
6 368 302 400
7 388 306 400
8 364 295 400
9 387 303 400
10 372 293 400
